Iterations,continuity,x-velocity,y-velocity,z-velocity,k,omega
668,7.16421e-05,1.95884e-05,2.08367e-05,2.68663e-05,0.00717096,0.00341429
669,6.83486e-05,1.93356e-05,2.1231e-05,2.50321e-05,0.0081651,0.00520389
670,6.41096e-05,1.9975e-05,2.1101e-05,2.50085e-05,0.00929988,0.00654593
671,6.50888e-05,2.05749e-05,2.03451e-05,2.4392e-05,0.0103549,0.00704191
672,6.1768e-05,2.07435e-05,2.0665e-05,2.60471e-05,0.011963,0.00700837
673,6.27834e-05,1.95481e-05,2.06522e-05,2.73215e-05,0.012314,0.00600019
674,5.86548e-05,1.86634e-05,2.08211e-05,2.94758e-05,0.0120394,0.00466756
675,5.82383e-05,1.83755e-05,2.0605e-05,3.22615e-05,0.0108932,0.00305039
676,6.00982e-05,1.97758e-05,2.05769e-05,3.30707e-05,0.00962327,0.00319995
677,6.10307e-05,2.1994e-05,2.02808e-05,3.15532e-05,0.0072456,0.00421683
678,6.436e-05,2.26896e-05,2.07355e-05,2.99117e-05,0.00715648,0.00479643
679,6.27838e-05,2.16405e-05,2.00996e-05,2.82102e-05,0.00751313,0.0048844
680,6.10137e-05,2.13566e-05,2.0435e-05,2.82025e-05,0.00794667,0.00468092
681,6.18246e-05,2.01668e-05,2.04002e-05,3.04969e-05,0.00858514,0.00441405
682,6.34627e-05,1.96625e-05,2.10469e-05,3.21422e-05,0.00829986,0.00364997
683,6.36259e-05,2.04752e-05,2.27118e-05,3.52318e-05,0.00758475,0.00283808
684,6.48595e-05,2.1553e-05,2.37741e-05,3.6645e-05,0.00656405,0.00212878
685,6.31855e-05,2.23581e-05,2.48386e-05,3.71028e-05,0.00512944,0.00188611
686,6.59468e-05,2.25096e-05,2.45842e-05,3.51645e-05,0.00469382,0.00249297
687,6.49825e-05,2.29114e-05,2.45545e-05,3.1168e-05,0.00513355,0.00312091
688,6.7764e-05,2.2347e-05,2.37899e-05,2.85387e-05,0.0053819,0.00345676
689,6.69271e-05,2.13085e-05,2.30192e-05,2.65502e-05,0.00596327,0.00380528
690,6.26875e-05,2.01236e-05,2.18737e-05,2.56383e-05,0.00575313,0.00355545
691,6.32975e-05,1.9757e-05,2.03901e-05,2.61197e-05,0.00482704,0.00269359
692,6.14204e-05,1.91123e-05,1.92257e-05,2.62104e-05,0.00404944,0.00204233
693,6.41525e-05,1.92426e-05,1.85057e-05,2.59516e-05,0.00319645,0.00235944
694,6.15762e-05,1.93617e-05,1.79147e-05,2.52825e-05,0.00469075,0.00341561
695,6.12042e-05,1.97906e-05,1.84097e-05,2.57804e-05,0.00574811,0.00413173
696,5.76004e-05,1.94902e-05,1.88135e-05,2.67522e-05,0.00603707,0.00415111
697,5.41624e-05,1.88702e-05,1.9339e-05,2.83966e-05,0.00730577,0.00379506
698,5.30699e-05,1.73525e-05,1.92776e-05,2.90019e-05,0.00785073,0.00346919
699,5.43173e-05,1.59232e-05,1.90918e-05,2.89837e-05,0.00733318,0.00338839
700,5.21104e-05,1.55299e-05,1.90702e-05,2.89322e-05,0.00661602,0.00311501
701,5.25006e-05,1.55794e-05,1.99123e-05,2.7817e-05,0.00576116,0.00259756
702,4.91644e-05,1.63121e-05,2.03312e-05,2.71202e-05,0.00464151,0.00199001
703,4.97218e-05,1.66483e-05,1.99771e-05,2.5676e-05,0.00505544,0.00228279
704,4.80212e-05,1.73669e-05,2.07506e-05,2.43025e-05,0.00641616,0.00374693
705,4.71965e-05,1.76124e-05,2.03774e-05,2.30067e-05,0.00751992,0.00517469
706,4.84179e-05,1.84862e-05,2.05079e-05,2.3792e-05,0.00798675,0.00574063
707,4.86286e-05,1.9474e-05,2.02839e-05,2.44472e-05,0.00910999,0.00598953
708,4.57526e-05,1.94979e-05,2.08819e-05,2.58193e-05,0.00963883,0.00538787
709,4.59386e-05,1.8713e-05,2.0535e-05,2.69501e-05,0.00957288,0.00439966
710,4.76426e-05,1.76985e-05,1.95917e-05,2.80137e-05,0.00902125,0.00307902
711,4.9267e-05,1.76864e-05,1.91121e-05,2.76788e-05,0.00743842,0.00193894
712,5.25255e-05,1.82153e-05,1.83331e-05,2.62966e-05,0.00590407,0.00258404
713,5.42404e-05,1.85376e-05,1.72475e-05,2.43645e-05,0.0054555,0.0033172
714,5.4254e-05,1.77828e-05,1.66282e-05,2.2317e-05,0.00622395,0.003959
715,5.26238e-05,1.73542e-05,1.67725e-05,1.9938e-05,0.00651652,0.00409969
716,5.29547e-05,1.61291e-05,1.60542e-05,2.13028e-05,0.00648884,0.00379704
717,5.28599e-05,1.54384e-05,1.62097e-05,2.30281e-05,0.00677107,0.00318505
718,5.27624e-05,1.50578e-05,1.6646e-05,2.45555e-05,0.00628416,0.0024392
719,5.57045e-05,1.54295e-05,1.71894e-05,2.59978e-05,0.00569251,0.00176687
720,5.4512e-05,1.55472e-05,1.86137e-05,2.67079e-05,0.00472976,0.00129573
721,5.61468e-05,1.59739e-05,1.87064e-05,2.68455e-05,0.00368951,0.00127565
722,5.38071e-05,1.60578e-05,1.86198e-05,2.51077e-05,0.00333552,0.00176513
723,6.39405e-05,1.60148e-05,1.8011e-05,2.26142e-05,0.00326516,0.00181017
724,5.9729e-05,1.58248e-05,1.75764e-05,1.96755e-05,0.00352567,0.00214088
725,6.15403e-05,1.4922e-05,1.66675e-05,1.85852e-05,0.00346554,0.00210046
726,6.09344e-05,1.43742e-05,1.60153e-05,1.79143e-05,0.00306938,0.00179484
727,6.20049e-05,1.42429e-05,1.51007e-05,1.79114e-05,0.00218935,0.0012995
728,6.06928e-05,1.42307e-05,1.51265e-05,1.75188e-05,0.0015542,0.0010001
729,5.9095e-05,1.48916e-05,1.47031e-05,1.70806e-05,0.00232582,0.00155054
730,5.63514e-05,1.48546e-05,1.45436e-05,1.71194e-05,0.0028304,0.002048
731,5.58492e-05,1.44714e-05,1.4402e-05,1.7269e-05,0.00335753,0.0023868
732,5.24798e-05,1.33152e-05,1.40378e-05,1.81306e-05,0.00377158,0.00234886
733,5.39395e-05,1.2208e-05,1.31149e-05,1.83952e-05,0.00462898,0.00224687
734,5.22751e-05,1.09421e-05,1.26924e-05,1.94322e-05,0.00480108,0.00202348
735,5.11188e-05,9.97869e-06,1.21884e-05,1.91685e-05,0.00449836,0.00177657
736,4.76255e-05,1.00951e-05,1.18265e-05,1.88249e-05,0.00396516,0.00163807
737,4.61575e-05,1.04519e-05,1.2001e-05,1.8402e-05,0.00331567,0.00139404
738,4.48396e-05,1.09123e-05,1.2216e-05,1.78615e-05,0.00251073,0.00117335
739,4.21727e-05,1.14311e-05,1.25669e-05,1.70489e-05,0.00292468,0.00145173
740,4.44699e-05,1.1887e-05,1.27844e-05,1.59119e-05,0.00380331,0.00229098
741,4.4234e-05,1.29559e-05,1.39183e-05,1.6408e-05,0.00449655,0.00322295
742,4.41376e-05,1.35475e-05,1.44615e-05,1.70486e-05,0.00485069,0.00347862
743,4.06945e-05,1.40232e-05,1.52639e-05,1.76709e-05,0.00552089,0.00333109
744,3.94796e-05,1.40518e-05,1.60783e-05,1.80351e-05,0.00585435,0.00311479
745,4.01674e-05,1.37277e-05,1.65378e-05,1.89577e-05,0.00576321,0.00259034
746,3.96071e-05,1.34887e-05,1.68673e-05,1.94047e-05,0.00521127,0.00179871
747,4.32821e-05,1.32102e-05,1.65854e-05,1.88404e-05,0.00422026,0.00113467
748,4.43547e-05,1.33482e-05,1.58722e-05,1.77718e-05,0.00326161,0.00116617
749,4.54722e-05,1.30604e-05,1.50086e-05,1.66623e-05,0.00262161,0.00154045
750,4.35441e-05,1.23e-05,1.41775e-05,1.60031e-05,0.00308756,0.00190932
751,4.36909e-05,1.15101e-05,1.34506e-05,1.46148e-05,0.00307056,0.00196268
752,4.45758e-05,1.03755e-05,1.22887e-05,1.52979e-05,0.00299024,0.00184341
753,4.35701e-05,1.01707e-05,1.19498e-05,1.61417e-05,0.00290832,0.00159213
754,4.45009e-05,1.02424e-05,1.18783e-05,1.6612e-05,0.0029111,0.00131664
755,4.60816e-05,1.04653e-05,1.18845e-05,1.67873e-05,0.00260701,0.000974803
756,4.67634e-05,1.05867e-05,1.19117e-05,1.69006e-05,0.00244449,0.00085085
757,4.73507e-05,1.04699e-05,1.191e-05,1.55109e-05,0.0021216,0.00064435
758,4.39165e-05,1.03652e-05,1.1944e-05,1.5392e-05,0.00197032,0.000676329
759,4.40969e-05,1.06016e-05,1.21148e-05,1.56341e-05,0.0017835,0.000650865
760,4.38743e-05,1.03737e-05,1.2138e-05,1.45291e-05,0.00150658,0.000560714
761,4.19838e-05,1.00137e-05,1.2437e-05,1.39963e-05,0.00136627,0.000577169
762,4.27383e-05,9.90519e-06,1.25636e-05,1.37715e-05,0.0013307,0.000564264
763,4.5031e-05,9.79175e-06,1.2259e-05,1.29271e-05,0.00129081,0.00058329
764,4.49303e-05,9.56012e-06,1.19791e-05,1.25451e-05,0.00137921,0.00068956
765,4.49265e-05,9.20254e-06,1.16179e-05,1.21557e-05,0.00152128,0.00075837
766,4.18502e-05,9.01004e-06,1.11773e-05,1.19918e-05,0.0016854,0.000829892
767,4.07437e-05,8.88201e-06,1.09469e-05,1.21622e-05,0.00196419,0.000885835
768,4.00694e-05,8.69979e-06,1.07597e-05,1.23501e-05,0.00213436,0.000894937
769,3.89174e-05,8.52348e-06,1.05612e-05,1.24941e-05,0.00212105,0.000900546
770,3.85478e-05,8.3897e-06,1.03944e-05,1.27104e-05,0.00197236,0.000832981
771,4.06295e-05,8.42033e-06,1.01787e-05,1.27438e-05,0.00177885,0.000692955
772,4.01094e-05,8.52378e-06,9.94702e-06,1.26197e-05,0.00147514,0.000522367
773,4.15622e-05,8.68026e-06,9.92115e-06,1.23781e-05,0.00107785,0.000486117
774,3.69335e-05,8.82849e-06,9.89994e-06,1.20275e-05,0.00118397,0.00068085
775,3.57535e-05,8.92679e-06,9.83127e-06,1.16613e-05,0.00150746,0.000968498
776,3.49034e-05,8.94952e-06,9.79908e-06,1.15627e-05,0.00182347,0.00120961
777,3.34616e-05,8.97189e-06,9.70797e-06,1.16888e-05,0.00195244,0.00124931
778,3.28279e-05,8.98708e-06,9.73382e-06,1.17817e-05,0.00217733,0.00126621
779,3.48604e-05,8.92628e-06,9.70909e-06,1.17139e-05,0.00231487,0.00118842
780,3.70737e-05,8.7291e-06,9.78659e-06,1.19162e-05,0.00226672,0.000978115
781,3.65405e-05,8.63265e-06,9.94458e-06,1.20499e-05,0.00212651,0.000752302
782,3.4562e-05,8.61878e-06,1.00643e-05,1.1856e-05,0.00190892,0.000652632
783,3.39355e-05,8.84067e-06,1.02039e-05,1.17531e-05,0.00156497,0.000553281
784,3.44534e-05,8.90779e-06,1.04525e-05,1.09794e-05,0.0012411,0.000620402
785,3.39054e-05,8.77051e-06,1.0606e-05,1.10753e-05,0.00127355,0.000616351
786,3.39987e-05,8.40088e-06,1.06055e-05,1.08783e-05,0.00113462,0.000603245
787,3.63211e-05,8.11879e-06,1.06522e-05,1.12129e-05,0.000985091,0.000665074
