Iterations,continuity,x-velocity,y-velocity,z-velocity,k,omega
676,0.000489568,6.38671e-05,8.84282e-05,7.2063e-05,0.00518699,0.00382708
677,0.000487343,6.3119e-05,8.80122e-05,7.30164e-05,0.00527258,0.00396503
678,0.000487641,6.13548e-05,8.76222e-05,7.44967e-05,0.00557193,0.00367341
679,0.00048604,5.96501e-05,8.69467e-05,7.66507e-05,0.00552855,0.00325182
680,0.000484383,5.86854e-05,8.56359e-05,7.6913e-05,0.00532306,0.00263299
681,0.000487766,5.89543e-05,8.44e-05,7.61029e-05,0.00482485,0.00193586
682,0.000485353,5.94328e-05,8.33145e-05,7.48232e-05,0.00409233,0.0015187
683,0.000490406,5.92155e-05,8.23039e-05,7.27201e-05,0.00331667,0.00129543
684,0.000486478,5.85097e-05,8.08764e-05,6.81116e-05,0.00342286,0.00171252
685,0.000483391,5.78754e-05,8.04806e-05,6.36932e-05,0.00417908,0.00264389
686,0.00048092,5.70458e-05,8.03437e-05,6.19874e-05,0.00482172,0.00347308
687,0.000481588,5.68315e-05,7.95751e-05,6.08251e-05,0.00517717,0.00346863
688,0.000474814,5.64061e-05,7.83497e-05,6.10904e-05,0.00495032,0.00328861
689,0.000471794,5.51638e-05,7.73026e-05,6.00408e-05,0.00462389,0.00291327
690,0.000468962,5.45353e-05,7.58127e-05,6.0418e-05,0.00436826,0.0021655
691,0.000463232,5.38342e-05,7.47062e-05,6.16474e-05,0.00370266,0.00135684
692,0.000458772,5.3745e-05,7.36361e-05,6.06132e-05,0.00267949,0.00163199
693,0.000458115,5.44767e-05,7.34342e-05,5.90254e-05,0.00369273,0.00253841
694,0.000452993,5.41693e-05,7.33656e-05,5.79673e-05,0.00426721,0.00310845
695,0.000444796,5.26088e-05,7.32382e-05,5.91836e-05,0.00457104,0.00320573
696,0.000441518,5.06036e-05,7.33238e-05,6.04374e-05,0.00470876,0.0031049
697,0.000434281,4.89326e-05,7.27257e-05,6.16624e-05,0.00469664,0.00274233
698,0.000427547,4.81622e-05,7.23593e-05,6.16283e-05,0.00448329,0.0021928
699,0.000426094,4.86959e-05,7.20912e-05,6.10197e-05,0.00399831,0.00160743
700,0.000420593,4.92423e-05,7.18201e-05,6.13156e-05,0.00333728,0.00119133
701,0.000412351,4.92646e-05,7.13226e-05,6.02044e-05,0.00261928,0.00114847
702,0.000409151,4.92162e-05,7.01437e-05,5.6996e-05,0.00317855,0.00168557
703,0.000402161,4.88883e-05,6.90627e-05,5.46397e-05,0.00371347,0.00248224
704,0.000395156,4.87311e-05,6.82e-05,5.39687e-05,0.00421488,0.00305153
705,0.000392344,4.90014e-05,6.66967e-05,5.35459e-05,0.00443135,0.00307635
706,0.000384644,4.85414e-05,6.48662e-05,5.3286e-05,0.00407826,0.00274388
707,0.000373891,4.7297e-05,6.29619e-05,5.21933e-05,0.00399832,0.00236966
708,0.000371482,4.63615e-05,6.13775e-05,5.19919e-05,0.00380787,0.0017502
709,0.000364929,4.50895e-05,5.99011e-05,5.22976e-05,0.00321412,0.00106508
710,0.000357953,4.42763e-05,5.83627e-05,5.06165e-05,0.00231588,0.00130474
711,0.000353549,4.44068e-05,5.78252e-05,4.86694e-05,0.00302962,0.00201887
712,0.000348988,4.38449e-05,5.72851e-05,4.77182e-05,0.00354846,0.00248046
713,0.000339404,4.27631e-05,5.71833e-05,4.85628e-05,0.00377149,0.0026111
714,0.000335309,4.13662e-05,5.72387e-05,5.02514e-05,0.00367595,0.00254387
715,0.000327314,4.03426e-05,5.67529e-05,5.08989e-05,0.00366899,0.0022159
716,0.000320263,4.00316e-05,5.64729e-05,5.10454e-05,0.00351314,0.00179299
717,0.000316353,4.02761e-05,5.65114e-05,5.03831e-05,0.00315382,0.00130962
718,0.000309621,4.06246e-05,5.58818e-05,5.00608e-05,0.00264374,0.000832771
719,0.00030859,4.05749e-05,5.50764e-05,4.91089e-05,0.0020371,0.000780729
720,0.000304454,4.03116e-05,5.39209e-05,4.67327e-05,0.00223263,0.00115728
721,0.00029592,3.96898e-05,5.28122e-05,4.32743e-05,0.0025568,0.00158808
722,0.000290024,3.91768e-05,5.19841e-05,4.11225e-05,0.00276354,0.00186953
723,0.000286766,3.88938e-05,5.11417e-05,4.10533e-05,0.00284574,0.0020002
724,0.000279836,3.81612e-05,5.0008e-05,4.11437e-05,0.00268682,0.0019035
725,0.000276956,3.7051e-05,4.87677e-05,4.03516e-05,0.00227553,0.00145385
726,0.000280544,3.63629e-05,4.76767e-05,4.02443e-05,0.00208729,0.00099558
727,0.000272223,3.57872e-05,4.68663e-05,3.99403e-05,0.00174214,0.000584546
728,0.000266636,3.47513e-05,4.59415e-05,3.81975e-05,0.00145784,0.000888626
729,0.000265018,3.45051e-05,4.52846e-05,3.6659e-05,0.0021422,0.00135438
730,0.00025969,3.38879e-05,4.46959e-05,3.67128e-05,0.00243116,0.0017376
731,0.000255475,3.28847e-05,4.41046e-05,3.69964e-05,0.00251244,0.0018032
732,0.000255374,3.17772e-05,4.37735e-05,3.7309e-05,0.00241373,0.00165153
733,0.000254256,3.13202e-05,4.35142e-05,3.74489e-05,0.00229927,0.00136158
734,0.000248075,3.13943e-05,4.35073e-05,3.69735e-05,0.00211241,0.000982273
735,0.000246294,3.16475e-05,4.4034e-05,3.67342e-05,0.00175463,0.000563465
736,0.000242315,3.18031e-05,4.44376e-05,3.70604e-05,0.00136404,0.000644921
737,0.000238942,3.18407e-05,4.49801e-05,3.69518e-05,0.00167936,0.000960729
738,0.000239253,3.18856e-05,4.5231e-05,3.5715e-05,0.00186986,0.00123615
739,0.000234314,3.21855e-05,4.52656e-05,3.54167e-05,0.00198503,0.00140997
740,0.000237819,3.24366e-05,4.54251e-05,3.50087e-05,0.00199263,0.00144716
741,0.000235368,3.23297e-05,4.49901e-05,3.52905e-05,0.00182155,0.00132296
742,0.000229733,3.1877e-05,4.42781e-05,3.49397e-05,0.00160505,0.00105045
743,0.000226935,3.13849e-05,4.34819e-05,3.48667e-05,0.00140961,0.000654902
744,0.000227251,3.06572e-05,4.24617e-05,3.40219e-05,0.00108542,0.000417484
745,0.000222638,3.00031e-05,4.1355e-05,3.29865e-05,0.00133723,0.00075756
746,0.000219148,2.96157e-05,4.06511e-05,3.25647e-05,0.00167819,0.00115704
747,0.000223233,2.92164e-05,4.02336e-05,3.24476e-05,0.00188521,0.00140105
748,0.000217173,2.85646e-05,3.96216e-05,3.29904e-05,0.00196265,0.00146416
749,0.000212987,2.77551e-05,3.88209e-05,3.30503e-05,0.00191566,0.00136745
750,0.000213852,2.73793e-05,3.78976e-05,3.28197e-05,0.00192374,0.00113749
751,0.000209388,2.74431e-05,3.71767e-05,3.19087e-05,0.00179876,0.000843084
752,0.000206401,2.7464e-05,3.67048e-05,3.14698e-05,0.00153701,0.000508436
753,0.000211015,2.74627e-05,3.68397e-05,3.14577e-05,0.00118653,0.000498582
754,0.000207666,2.74268e-05,3.68941e-05,3.07668e-05,0.00127741,0.000733246
755,0.000203781,2.74471e-05,3.72483e-05,2.98053e-05,0.00142309,0.000922417
756,0.00020458,2.76174e-05,3.79842e-05,2.98408e-05,0.00145447,0.00104717
757,0.00019983,2.7918e-05,3.87906e-05,3.05339e-05,0.00146704,0.00107818
758,0.000196132,2.82127e-05,3.90186e-05,3.11331e-05,0.00134844,0.00101186
759,0.000199905,2.82878e-05,3.88474e-05,3.12791e-05,0.0011654,0.000842512
760,0.00019321,2.84233e-05,3.82801e-05,3.13825e-05,0.00106058,0.000587723
761,0.000188656,2.83467e-05,3.78516e-05,3.11375e-05,0.000903325,0.000371949
